日期类型,半小时序号,相位,平均流量,标准差,有效日期数
五一节假日,34,北向南-右转,1.94,0.482700735445887,5
五一节假日,34,北向南-左转,3.556666666666666,0.8849513483174589,5
五一节假日,34,北向南-直行,13.903333333333332,3.4593552706955215,5
五一节假日,34,南向北-右转,1.2883895131086143,0.444416388739815,5
五一节假日,34,南向北-左转,0.25767790262172285,0.08888327774796301,5
五一节假日,34,南向北-直行,15.653932584269663,5.399659123188752,5
五一节假日,34,西向东-右转,2.4,0.6235041270510598,5
五一节假日,34,西向东-左转,2.4,0.6235041270510598,5
五一节假日,34,西向东-直行,5.6,1.4548429631191395,5
五一节假日,35,东向西-右转,8.583941605839417,0.6661958662250888,5
五一节假日,35,东向西-左转,1.7167883211678834,0.13323917324501777,5
五一节假日,35,东向西-直行,6.499270072992701,0.5044054415704238,5
五一节假日,35,北向南-右转,2.9163972286374134,0.5617813172672927,5
五一节假日,35,北向南-左转,8.535796766743648,1.6442380017579297,5
五一节假日,35,北向南-直行,19.34780600461894,3.7269394706513084,5
五一节假日,35,南向北-右转,0.9168044077134987,0.11409083509020194,5
五一节假日,35,南向北-左转,0.40110192837465564,0.04991474035196337,5
五一节假日,35,南向北-直行,19.482093663911847,2.4244302456667923,5
五一节假日,35,西向东-右转,2.5434782608695654,0.9782608695652174,5
五一节假日,35,西向东-左转,3.956521739130435,1.5217391304347827,5
五一节假日,35,西向东-直行,6.5,2.5,5
五一节假日,36,东向西-右转,11.266272189349113,3.2517740577415197,5
五一节假日,36,东向西-左转,1.0603550295857986,0.30604932308155475,5
五一节假日,36,东向西-直行,10.073372781065089,2.90746856927477,5
五一节假日,36,北向南-右转,2.357894736842105,0.28848143435662016,5
五一节假日,36,北向南-左转,6.631578947368422,0.8113540341279949,5
五一节假日,36,北向南-直行,21.810526315789474,2.66845326779874,5
五一节假日,36,南向北-右转,0.6913947333175184,0.32167273885464115,5
五一节假日,36,南向北-左转,0.5118180726268167,0.2381243496420487,5
五一节假日,36,南向北-直行,16.996787194055663,7.907788163509929,5
五一节假日,36,西向东-右转,3.84,1.024999512195006,5
五一节假日,36,西向东-左转,4.72,1.259895233739695,5
五一节假日,36,西向东-直行,11.44,3.053644380080954,5
五一节假日,37,东向西-右转,14.41965601965602,3.976388971473426,5
五一节假日,37,东向西-左转,1.8024570024570026,0.4970486214341782,5
五一节假日,37,东向西-直行,9.977886977886978,2.7515191543677724,5
五一节假日,37,北向南-右转,4.024317617866005,0.432870570819276,5
五一节假日,37,北向南-左转,8.522084367245657,0.9166670911467011,5
五一节假日,37,北向南-直行,19.253598014888336,2.070988613331436,5
五一节假日,37,南向北-右转,1.4678304239401496,0.46987665905629245,5
五一节假日,37,南向北-左转,0.543640897755611,0.17402839224307137,5
五一节假日,37,南向北-直行,19.78852867830424,6.334633477647797,5
五一节假日,37,西向东-右转,3.771428571428571,0.2086562123829205,5
五一节假日,37,西向东-左转,4.931868131868132,0.27285812388535774,5
五一节假日,37,西向东-直行,11.096703296703296,0.6139307787420549,5
五一节假日,38,东向西-右转,14.263235294117646,2.136996718305492,5
五一节假日,38,东向西-左转,2.8058823529411767,0.42039279704370347,5
五一节假日,38,东向西-直行,14.730882352941176,2.207062184479444,5
五一节假日,38,北向南-右转,4.3250437828371275,0.6012881789048258,5
五一节假日,38,北向南-左转,8.238178633975483,1.145310816961573,5
五一节假日,38,北向南-直行,26.636777583187392,3.7031716415090843,5
五一节假日,38,南向北-右转,0.6461538461538462,0.1377795869772086,5
五一节假日,38,南向北-左转,0.5923076923076923,0.12629795472910793,5
五一节假日,38,南向北-直行,28.161538461538463,6.004893665756674,5
五一节假日,38,西向东-右转,2.6133333333333333,0.5215361924162117,5
五一节假日,38,西向东-左转,5.88,1.173456432936477,5
五一节假日,38,西向东-直行,11.106666666666666,2.2165288177689004,5
五一节假日,39,东向西-右转,17.529411764705884,2.084116373799185,5
五一节假日,39,东向西-左转,1.647058823529412,0.195823014987843,5
五一节假日,39,东向西-直行,19.823529411764703,2.3568698589608217,5
五一节假日,39,北向南-右转,3.9654159869494294,0.5376118516035022,5
五一节假日,39,北向南-左转,11.425774877650898,1.5490510978406002,5
五一节假日,39,北向南-直行,25.808809135399674,3.499033068063474,5
五一节假日,39,南向北-右转,0.4321543408360129,0.12222033716480618,5
五一节假日,39,南向北-左转,0.37813504823151123,0.10694279501920544,5
五一节假日,39,南向北-直行,32.789710610932474,9.273468082379669,5
五一节假日,39,西向东-右转,5.464285714285714,1.53462955415329,5
五一节假日,39,西向东-左转,7.7142857142857135,2.166535841157586,5
五一节假日,39,西向东-直行,13.82142857142857,3.881710048740675,5
五一节假日,40,东向西-右转,24.628704784130687,1.7611839998453573,5
五一节假日,40,东向西-左转,2.8396732788798134,0.2030633436628796,5
五一节假日,40,东向西-直行,19.3316219369895,1.3823927626280643,5
五一节假日,40,北向南-右转,5.028486646884273,0.38348796455382816,5
五一节假日,40,北向南-左转,11.687833827893176,0.8913504040980871,5
五一节假日,40,北向南-直行,29.083679525222557,2.218011470662682,5
五一节假日,40,南向北-右转,0.886908077994429,0.20809123173132035,5
五一节假日,40,南向北-左转,0.6651810584958218,0.1560684237984903,5
五一节假日,40,南向北-直行,38.24791086350975,8.973934368413193,5
五一节假日,40,西向东-右转,4.698181818181818,1.0493866523333824,5
五一节假日,40,西向东-左转,6.08,1.3580297853726127,5
五一节假日,40,西向东-直行,15.821818181818182,3.5339638732991854,5
五一节假日,41,东向西-右转,23.605714285714285,4.653741088892783,5
五一节假日,41,东向西-左转,2.545714285714286,0.5018740389982412,5
五一节假日,41,东向西-直行,22.44857142857143,4.425616525711765,5
五一节假日,41,北向南-右转,5.117428924598269,0.7163081744900563,5
五一节假日,41,北向南-左转,13.782941903584675,1.9292566832932185,5
五一节假日,41,北向南-直行,36.29962917181706,5.081012651049466,5
五一节假日,41,南向北-右转,1.0768732718865899,0.20766489622763026,5
五一节假日,41,南向北-左转,1.1248748848941026,0.21692155645330424,5
五一节假日,41,南向北-直行,37.798251843219305,7.289037857589822,5
五一节假日,41,西向东-右转,4.866666666666666,1.4452988925785866,5
五一节假日,41,西向东-左转,7.428070175438597,2.205982520251527,5
五一节假日,41,西向东-直行,16.905263157894737,5.020511942641406,5
五一节假日,42,东向西-右转,22.26625,4.406129696939254,5
五一节假日,42,东向西-左转,2.82,0.5580322571321483,5
五一节假日,42,东向西-直行,21.91375,4.3363756647977345,5
五一节假日,42,北向南-右转,8.858258258258257,1.127381482473898,5
五一节假日,42,北向南-左转,12.293093093093091,1.5645294042494915,5
五一节假日,42,北向南-直行,39.04864864864865,4.969681637027793,5
五一节假日,42,南向北-右转,1.9876777251184836,0.23672025086180942,5
五一节假日,42,南向北-左转,0.6625592417061611,0.07890675028726982,5
五一节假日,42,南向北-直行,43.94976303317536,5.234147769055563,5
五一节假日,42,西向东-右转,4.047337278106509,0.563840437849543,5
五一节假日,42,西向东-左转,10.45562130177515,1.4565877977779864,5
五一节假日,42,西向东-直行,19.697041420118346,2.7440234642011094,5
五一节假日,43,东向西-右转,27.244969199178644,4.064310772877992,5
五一节假日,43,东向西-左转,3.8677618069815196,0.5769793999075231,5
五一节假日,43,东向西-直行,24.287268993839835,3.623091231772238,5
五一节假日,43,北向南-右转,6.4024179620034545,1.1626260040672656,5
五一节假日,43,北向南-左转,19.556476683937824,3.551293976060011,5
五一节假日,43,北向南-直行,41.44110535405872,7.525361044508119,5
五一节假日,43,南向北-右转,1.1046386192017261,0.0894776325925684,5
五一节假日,43,南向北-左转,0.9941747572815534,0.08052986933331154,5
五一节假日,43,南向北-直行,49.10118662351672,3.9772807687396594,5
五一节假日,43,西向东-右转,4.6179104477611945,0.8003605224626499,5
五一节假日,43,西向东-左转,7.605970149253731,1.3182408605267164,5
五一节假日,43,西向东-直行,24.176119402985073,4.190122735245636,5
五一节假日,44,东向西-右转,29.03779366700715,5.731257175061816,5
五一节假日,44,东向西-左转,2.4808988764044946,0.48966080718974747,5
五一节假日,44,东向西-直行,23.681307456588353,4.674034977720316,5
五一节假日,44,北向南-右转,9.220641803989592,0.8586442480823644,5
五一节假日,44,北向南-左转,19.879965307892455,1.8512613575676518,5
五一节假日,44,北向南-直行,46.29939288811796,4.311490266966766,5
五一节假日,44,南向北-右转,2.518989710009355,0.1281919749495765,5
五一节假日,44,南向北-左转,1.660243217960711,0.08449016530767552,5
五一节假日,44,南向北-直行,57.02076707202993,2.9018001602222334,5
五一节假日,44,西向东-右转,7.333807829181495,0.5530024682054451,5
五一节假日,44,西向东-左转,5.762277580071173,0.4345019393042779,5
五一节假日,44,西向东-直行,23.70391459074733,1.7873829775925985,5
五一节假日,45,东向西-右转,27.256198347107436,4.831723687589369,5
五一节假日,45,东向西-左转,3.1471074380165285,0.5578897453711432,5
五一节假日,45,东向西-直行,30.796694214876037,5.459349651131904,5
五一节假日,45,北向南-右转,8.791162343900096,0.48711344989338723,5
五一节假日,45,北向南-左转,23.10086455331412,1.2800061457052514,5
五一节假日,45,北向南-直行,34.90797310278578,1.934231509065713,5
五一节假日,45,南向北-右转,4.058520365752286,0.3903934072114965,5
五一节假日,45,南向北-左转,1.1936824605153782,0.11482159035632258,5
五一节假日,45,南向北-直行,66.54779717373233,6.401303662364992,5
五一节假日,45,西向东-右转,5.082802547770702,0.4528120404376111,5
五一节假日,45,西向东-左转,5.61783439490446,0.5004764657468329,5
五一节假日,45,西向东-直行,31.299363057324843,2.7883688805894997,5
五一节假日,46,东向西-右转,35.01684532924961,3.4773001402144037,5
五一节假日,46,东向西-左转,2.7197549770290967,0.2700815642884975,5
五一节假日,46,东向西-直行,36.26339969372129,3.6010875238466316,5
五一节假日,46,北向南-右转,11.363130434782608,1.2729920398256063,5
五一节假日,46,北向南-左转,25.47339130434782,2.8537403969716886,5
五一节假日,46,北向南-直行,34.963478260869564,3.9168985840787895,5
五一节假日,46,南向北-右转,3.946783625730995,0.37790856461838523,5
五一节假日,46,南向北-左转,1.1027777777777779,0.10559209893749001,5
五一节假日,46,南向北-直行,74.35043859649123,7.1191304599434115,5
五一节假日,46,西向东-右转,7.493812375249502,1.140300337377338,5
五一节假日,46,西向东-左转,14.122954091816371,2.1490275589034447,5
五一节假日,46,西向东-直行,50.58323353293414,7.697027277297036,5
五一节假日,47,东向西-右转,27.190219224283304,5.435509539589316,5
五一节假日,47,东向西-左转,8.23946037099494,1.6471241029058532,5
五一节假日,47,东向西-直行,34.37032040472176,6.870860543550135,5
五一节假日,47,北向南-右转,11.705012325390303,1.0961823927047456,5
五一节假日,47,北向南-左转,27.079704190632707,2.5360327787980066,5
五一节假日,47,北向南-直行,38.21528348397699,3.5788873794252267,5
五一节假日,47,南向北-右转,4.623574144486692,0.5406196984692385,5
五一节假日,47,南向北-左转,1.155893536121673,0.13515492461730963,5
五一节假日,47,南向北-直行,74.22053231939165,8.678368843848306,5
五一节假日,47,西向东-右转,8.042168674698797,1.5195178621240282,5
五一节假日,47,西向东-左转,12.867469879518072,2.4312285793984474,5
五一节假日,47,西向东-直行,32.49036144578314,6.138852162981078,5
五一节假日,48,东向西-右转,31.848113207547176,4.679702218255835,5
五一节假日,48,东向西-左转,7.077358490566039,1.039933826279075,5
五一节假日,48,东向西-直行,33.67452830188679,4.948072237940758,5
五一节假日,48,北向南-右转,12.262305805396567,2.042067488150729,5
五一节假日,48,北向南-左转,27.017497955846277,4.499280564551877,5
五一节假日,48,北向南-直行,43.120196238757146,7.1808966616289345,5
五一节假日,48,南向北-右转,7.042931937172776,0.6790651665750843,5
五一节假日,48,南向北-左转,1.193717277486911,0.11509579094492946,5
五一节假日,48,南向北-直行,71.5633507853403,6.899992667148518,5
五一节假日,48,西向东-右转,7.1010638297872335,2.2104088048715527,5
五一节假日,48,西向东-左转,11.290691489361702,3.51454999974577,5
五一节假日,48,西向东-直行,35.008244680851064,10.897315408016759,5
五一节假日,49,东向西-右转,32.513906250000005,4.391873758971915,5
五一节假日,49,东向西-左转,6.422499999999999,0.8675306190561803,5
五一节假日,49,东向西-直行,34.46359375,4.655231268328255,5
五一节假日,49,北向南-右转,12.405730659025789,1.383585706173172,5
五一节假日,49,北向南-左转,29.722063037249285,3.314840754373225,5
五一节假日,49,北向南-直行,48.07220630372493,5.361394611421038,5
五一节假日,49,南向北-右转,5.765462902166775,0.37131995496594705,5
五一节假日,49,南向北-左转,0.6471437951411687,0.0416787704553614,5
五一节假日,49,南向北-直行,83.18739330269206,5.357616493080098,5
五一节假日,49,西向东-右转,10.383984747378456,1.3106647672442726,5
五一节假日,49,西向东-左转,16.488083889418494,2.081123110151378,5
五一节假日,49,西向东-直行,46.727931363203055,5.897991452599226,5
五一节假日,50,东向西-右转,33.95389972144847,2.999611187537854,5
五一节假日,50,东向西-左转,8.66908077994429,0.7658581755415803,5
五一节假日,50,东向西-直行,37.17701949860724,3.284353329726392,5
五一节假日,50,北向南-右转,15.561635220125789,1.4664084775495354,5
五一节假日,50,北向南-左转,29.546540880503148,2.7842381225720327,5
五一节假日,50,北向南-直行,63.89182389937108,6.020672691965506,5
五一节假日,50,南向北-右转,5.434558823529412,0.5419796030649201,5
