企业代号,企业名称,估计信用等级,有效销项金额,有效进项金额,月均销项收入,毛利率,有效销项发票数,有效进项发票数,销项作废率,进项作废率,销项负数率,进项负数率,有效经营月份数,最长销项断档月数,销项收入波动系数,客户数,供应商数,客户集中度HHI,供应商集中度HHI,进销匹配差异,经营规模分,经营连续性分,交易真实性分,抗风险能力分,经营综合预评分,信用基础分,信用得分,风险得分,最大作废率,最大负数率,是否一票否决,一票否决原因,是否高风险池,高风险池原因,风险等级,分级依据指标
E339,***居益卫浴家俬厂,类C,3899767.090000,2892673.650000,194988.354500,0.258245,168,126,0.045455,0.000000,0.022727,0.000000,23,2,0.674000,36,32,0.125018,0.179294,0.258245,31.480197,68.916663,85.707994,45.112537,57.122731,60.000000,58.102888,41.897112,0.045455,0.022727,否,,否,,中风险,信用得分=58.10，有效销项金额=3899767.09，毛利率=25.82%，有效经营月份=23，最大作废率=4.55%，最大负数率=2.27%，进销匹配差异=0.26，客户HHI=0.125，供应商HHI=0.179
E340,***物流有限公司,类D,6827724.230000,29649.720000,213366.382188,0.995657,137,10,0.164634,0.090909,0.067073,0.000000,32,1,1.189782,45,4,0.079429,0.911235,0.995657,2.423261,77.753022,49.466238,26.362364,37.804266,30.000000,36.795452,63.204548,0.164634,0.067073,否,,是,信用得分36.80 < 50,高风险,信用得分=36.80，有效销项金额=6827724.23，毛利率=99.57%，有效经营月份=32，最大作废率=16.46%，最大负数率=6.71%，进销匹配差异=1.00，客户HHI=0.079，供应商HHI=0.911
E341,***纺织品有限公司,类C,3378699.300000,1434811.700000,225246.620000,0.575336,69,53,0.080000,0.000000,0.000000,0.000000,17,2,0.647837,26,15,0.078401,0.893482,0.575336,24.656529,60.280041,78.731619,25.227775,47.195429,60.000000,48.948600,51.051400,0.080000,0.000000,否,,是,信用得分48.95 < 50,高风险,信用得分=48.95，有效销项金额=3378699.30，毛利率=57.53%，有效经营月份=17，最大作废率=8.00%，最大负数率=0.00%，进销匹配差异=0.58，客户HHI=0.078，供应商HHI=0.893
E342,***裕华机械厂,类C,4929621.640000,2240183.790000,144988.871765,0.545567,132,245,0.169811,0.068441,0.006289,0.003802,38,1,0.577453,22,55,0.269477,0.100409,0.545567,26.282579,92.257594,65.735600,42.814779,55.946028,60.000000,56.019019,43.980981,0.169811,0.006289,否,,否,,中风险,信用得分=56.02，有效销项金额=4929621.64，毛利率=54.56%，有效经营月份=38，最大作废率=16.98%，最大负数率=0.63%，进销匹配差异=0.55，客户HHI=0.269，供应商HHI=0.100
E343,***五金工具经营部,类D,2551960.050000,792.450000,68971.893243,0.999689,401,3,0.073903,0.000000,0.023095,0.000000,37,0,0.658978,29,1,0.431368,1.000000,0.999689,0.686377,93.625311,68.694811,13.801038,43.546151,30.000000,41.830567,58.169433,0.073903,0.023095,否,,是,信用得分41.83 < 50,高风险,信用得分=41.83，有效销项金额=2551960.05，毛利率=99.97%，有效经营月份=37，最大作废率=7.39%，最大负数率=2.31%，进销匹配差异=1.00，客户HHI=0.431，供应商HHI=1.000
E344,***机械有限公司,类C,2301371.920000,1400067.960000,62199.241081,0.391638,88,118,0.053763,0.024793,0.053763,0.016529,38,0,1.187408,54,50,0.104157,0.267845,0.391638,30.587517,86.285999,77.554943,45.108328,59.158156,60.000000,59.314480,40.685520,0.053763,0.053763,否,,否,,中风险,信用得分=59.31，有效销项金额=2301371.92，毛利率=39.16%，有效经营月份=38，最大作废率=5.38%，最大负数率=5.38%，进销匹配差异=0.39，客户HHI=0.104，供应商HHI=0.268
E345,***科技有限公司,类C,2248406.590000,582446.760000,83274.318148,0.740951,75,249,0.137931,0.015810,0.000000,0.000000,35,2,0.904827,21,105,0.202890,0.089191,0.740951,14.793114,83.710737,67.723007,47.239398,51.744250,60.000000,52.819057,47.180943,0.137931,0.000000,否,,否,,中风险,信用得分=52.82，有效销项金额=2248406.59，毛利率=74.10%，有效经营月份=35，最大作废率=13.79%，最大负数率=0.00%，进销匹配差异=0.74，客户HHI=0.203，供应商HHI=0.089
E346,个体经营E346 ,类B,2408534.780000,2307017.620000,66903.743889,0.042149,605,487,0.062016,0.018145,0.003101,0.014113,36,0,0.703012,106,92,0.044119,0.106862,0.042149,29.957072,93.013718,88.463288,58.045539,65.965481,75.000000,67.316941,32.683059,0.062016,0.014113,否,,否,,较低风险,信用得分=67.32，有效销项金额=2408534.78，毛利率=4.21%，有效经营月份=36，最大作废率=6.20%，最大负数率=1.41%，进销匹配差异=0.04，客户HHI=0.044，供应商HHI=0.107
E347,***不锈钢材料有限公司,类C,2117098.200000,974659.340000,58808.283333,0.539625,170,85,0.190476,0.022989,0.000000,0.000000,37,0,0.927196,38,34,0.062373,0.086862,0.539625,25.645211,89.900062,63.889898,50.323546,56.205763,60.000000,56.428499,43.571501,0.190476,0.000000,否,,否,,中风险,信用得分=56.43，有效销项金额=2117098.20，毛利率=53.96%，有效经营月份=37，最大作废率=19.05%，最大负数率=0.00%，进销匹配差异=0.54，客户HHI=0.062，供应商HHI=0.087
E348,***酒店管理有限公司,类B,2260862.780000,772629.590000,66495.964118,0.658259,4050,192,0.051300,0.040000,0.007730,0.025000,34,0,0.354735,986,33,0.053205,0.150791,0.658259,19.236969,94.850897,77.548458,70.821564,63.035242,75.000000,64.830849,35.169151,0.051300,0.025000,否,,否,,中风险,信用得分=64.83，有效销项金额=2260862.78，毛利率=65.83%，有效经营月份=34，最大作废率=5.13%，最大负数率=2.50%，进销匹配差异=0.66，客户HHI=0.053，供应商HHI=0.151
E349,***营销策划广告有限公司,类D,3329073.810000,6878.610000,554845.635000,0.997934,39,9,0.000000,0.000000,0.000000,0.000000,10,5,0.292163,2,7,0.511898,0.255110,0.997934,2.956782,47.219954,82.536159,26.730624,38.672187,30.000000,39.163351,60.836649,0.000000,0.000000,否,,是,信用得分39.16 < 50,高风险,信用得分=39.16，有效销项金额=3329073.81，毛利率=99.79%，有效经营月份=10，最大作废率=0.00%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.512，供应商HHI=0.255
E350,***演艺设备有限公司,类C,1472460.750000,406815.570000,56633.105769,0.723717,52,623,0.133333,0.009539,0.016667,0.001590,32,2,1.295170,30,140,0.139715,0.084394,0.723717,15.456060,73.789300,66.168282,51.546334,49.935480,60.000000,51.473212,48.526788,0.133333,0.016667,否,,否,,中风险,信用得分=51.47，有效销项金额=1472460.75，毛利率=72.37%，有效经营月份=32，最大作废率=13.33%，最大负数率=1.67%，进销匹配差异=0.72，客户HHI=0.140，供应商HHI=0.084
E351,***文化传播有限公司,类D,1057514.980000,297904.480000,50357.856190,0.718298,52,100,0.133333,0.009901,0.000000,0.009901,28,5,1.089719,14,46,0.189398,0.490019,0.718298,15.636427,63.142789,67.277976,31.891323,43.674384,30.000000,42.735423,57.264577,0.133333,0.009901,否,,是,信用得分42.74 < 50,高风险,信用得分=42.74，有效销项金额=1057514.98，毛利率=71.83%，有效经营月份=28，最大作废率=13.33%，最大负数率=0.99%，进销匹配差异=0.72，客户HHI=0.189，供应商HHI=0.490
E352,***居装饰工程有限公司,类D,2649962.150000,13736577.610000,110415.089583,-4.183688,47,735,0.096154,0.010767,0.000000,0.016151,37,2,0.591532,40,52,0.034361,0.121431,4.183688,0.861755,89.562061,49.115851,50.997507,45.127506,30.000000,43.606315,56.393685,0.096154,0.016151,是,进销匹配差异4.18 > 4,否,,高风险,信用得分=43.61，有效销项金额=2649962.15，毛利率=-418.37%，有效经营月份=37，最大作废率=9.62%，最大负数率=1.62%，进销匹配差异=4.18，客户HHI=0.034，供应商HHI=0.121
E353,***税务师事务所有限公司,类C,2734142.360000,318399.440000,136707.118000,0.883547,68,224,0.150000,0.042735,0.050000,0.004274,34,4,0.648808,25,104,0.064082,0.069301,0.883547,7.340489,80.766549,56.037930,52.605932,46.924453,60.000000,48.519101,51.480899,0.150000,0.050000,否,,是,信用得分48.52 < 50,高风险,信用得分=48.52，有效销项金额=2734142.36，毛利率=88.35%，有效经营月份=34，最大作废率=15.00%，最大负数率=5.00%，进销匹配差异=0.88，客户HHI=0.064，供应商HHI=0.069
E354,***广告有限公司,类C,2217049.230000,590037.090000,71517.717097,0.733864,293,65,0.092879,0.029851,0.021672,0.000000,35,2,1.069488,62,11,0.117637,0.377668,0.733864,15.124385,81.423778,70.903514,40.228381,50.664815,60.000000,51.837407,48.162593,0.092879,0.021672,否,,否,,中风险,信用得分=51.84，有效销项金额=2217049.23，毛利率=73.39%，有效经营月份=35，最大作废率=9.29%，最大负数率=2.17%，进销匹配差异=0.73，客户HHI=0.118，供应商HHI=0.378
E355,***地毯经营部,类C,1194335.280000,505290.200000,45935.972308,0.576928,263,3,0.057348,0.250000,0.000000,0.000000,26,0,0.499314,104,2,0.039794,0.997911,0.576928,23.358698,80.842858,54.903766,32.357264,47.415718,60.000000,48.205640,51.794360,0.250000,0.000000,否,,是,信用得分48.21 < 50,高风险,信用得分=48.21，有效销项金额=1194335.28，毛利率=57.69%，有效经营月份=26，最大作废率=25.00%，最大负数率=0.00%，进销匹配差异=0.58，客户HHI=0.040，供应商HHI=0.998
E356,***建材装饰部,类D,1507883.020000,16128.300000,55847.519259,0.989304,189,3,0.010471,0.000000,0.000000,0.000000,27,0,0.652326,4,2,0.843198,0.936634,0.989304,0.973887,80.217689,81.221211,0.000000,40.651891,30.000000,39.592312,60.407688,0.010471,0.000000,否,,是,信用得分39.59 < 50,高风险,信用得分=39.59，有效销项金额=1507883.02，毛利率=98.93%，有效经营月份=27，最大作废率=1.05%，最大负数率=0.00%，进销匹配差异=0.99，客户HHI=0.843，供应商HHI=0.937
E357,***家居经营部,类D,1330097.040000,62418.020000,55420.710000,0.953073,144,10,0.064935,0.000000,0.000000,0.100000,26,5,0.498746,15,5,0.240979,0.589392,0.953073,2.910113,68.350746,59.230321,25.532427,37.874786,30.000000,37.311743,62.688257,0.064935,0.100000,否,,是,信用得分37.31 < 50,高风险,信用得分=37.31，有效销项金额=1330097.04，毛利率=95.31%，有效经营月份=26，最大作废率=6.49%，最大负数率=10.00%，进销匹配差异=0.95，客户HHI=0.241，供应商HHI=0.589
E358,***五金经营部,类D,1604256.980000,528.300000,61702.191538,0.999671,259,2,0.139535,0.000000,0.112957,0.000000,26,1,0.553674,23,1,0.162973,1.000000,0.999671,0.453365,77.587865,46.027358,21.922990,35.424413,30.000000,34.522352,65.477648,0.139535,0.112957,否,,是,信用得分34.52 < 50,高风险,信用得分=34.52，有效销项金额=1604256.98，毛利率=99.97%，有效经营月份=26，最大作废率=13.95%，最大负数率=11.30%，进销匹配差异=1.00，客户HHI=0.163，供应商HHI=1.000
E359,***厨房用品经营部,类D,1190765.020000,528.300000,49615.209167,0.999556,224,2,0.078189,0.000000,0.012346,0.000000,24,0,0.622598,33,1,0.096099,1.000000,0.999556,0.320658,76.130586,69.709410,24.867155,41.529628,30.000000,40.707065,59.292935,0.078189,0.012346,否,,是,信用得分40.71 < 50,高风险,信用得分=40.71，有效销项金额=1190765.02，毛利率=99.96%，有效经营月份=24，最大作废率=7.82%，最大负数率=1.23%，进销匹配差异=1.00，客户HHI=0.096，供应商HHI=1.000
E360,***建筑劳务有限公司,类D,2610374.920000,792.450000,522074.984000,0.999696,29,3,0.171429,0.000000,0.000000,0.000000,6,11,0.805966,2,1,0.694979,1.000000,0.999696,2.570541,19.083812,58.505313,3.366055,20.841654,30.000000,22.758937,77.241063,0.171429,0.000000,否,,是,信用得分22.76 < 50,高风险,信用得分=22.76，有效销项金额=2610374.92，毛利率=99.97%，有效经营月份=6，最大作废率=17.14%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.695，供应商HHI=1.000
E361,***勘察设计工程有限公司,类C,4901439.630000,3248944.600000,213106.070870,0.337145,90,171,0.237288,0.017241,0.000000,0.000000,28,2,1.258496,27,12,0.120163,0.220813,0.337145,31.770668,68.298662,60.879626,42.412340,50.308241,60.000000,51.304774,48.695226,0.237288,0.000000,否,,否,,中风险,信用得分=51.30，有效销项金额=4901439.63，毛利率=33.71%，有效经营月份=28，最大作废率=23.73%，最大负数率=0.00%，进销匹配差异=0.34，客户HHI=0.120，供应商HHI=0.221
E362,***建材有限公司,类D,4207637.880000,411876.140000,247508.110588,0.902112,95,122,0.095238,0.031746,0.038095,0.031746,34,8,1.612776,14,61,0.184294,0.124119,0.902112,7.102782,57.378105,65.165416,44.385775,41.643870,30.000000,41.419825,58.580175,0.095238,0.038095,否,,是,信用得分41.42 < 50,高风险,信用得分=41.42，有效销项金额=4207637.88，毛利率=90.21%，有效经营月份=34，最大作废率=9.52%，最大负数率=3.81%，进销匹配差异=0.90，客户HHI=0.184，供应商HHI=0.124
E363,***建筑工程设计有限公司,类D,1072700.230000,201489.970000,97518.202727,0.812166,30,93,0.230769,0.060606,0.000000,0.040404,26,6,0.546884,10,38,0.316105,0.102471,0.812166,10.714463,65.182171,47.418803,39.609574,39.286497,30.000000,38.491665,61.508335,0.230769,0.040404,否,,是,信用得分38.49 < 50,高风险,信用得分=38.49，有效销项金额=1072700.23，毛利率=81.22%，有效经营月份=26，最大作废率=23.08%，最大负数率=4.04%，进销匹配差异=0.81，客户HHI=0.316，供应商HHI=0.102
E364,***电子有限公司,类C,2029007.680000,433344.430000,61485.081212,0.786425,308,140,0.080597,0.000000,0.017910,0.035714,38,1,0.769877,56,23,0.042632,0.185857,0.786425,12.175459,89.585036,69.596830,48.782335,53.204571,60.000000,54.116546,45.883454,0.080597,0.035714,否,,否,,中风险,信用得分=54.12，有效销项金额=2029007.68，毛利率=78.64%，有效经营月份=38，最大作废率=8.06%，最大负数率=3.57%，进销匹配差异=0.79，客户HHI=0.043，供应商HHI=0.186
E365,***信息技术有限公司,类C,3453091.740000,1847659.220000,143878.822500,0.464926,76,126,0.136364,0.030769,0.000000,0.007692,35,2,2.262242,16,34,0.241053,0.575421,0.464926,30.358738,68.500000,71.619038,27.175997,49.572580,60.000000,50.629643,49.370357,0.136364,0.007692,否,,否,,中风险,信用得分=50.63，有效销项金额=3453091.74，毛利率=46.49%，有效经营月份=35，最大作废率=13.64%，最大负数率=0.77%，进销匹配差异=0.46，客户HHI=0.241，供应商HHI=0.575
E366,***房地产经纪有限公司,类D,1430221.000000,361648.440000,95348.066667,0.747138,19,21,0.050000,0.000000,0.000000,0.000000,19,2,0.372092,5,6,0.313574,0.980220,0.747138,14.329415,67.109831,79.925084,15.654627,44.188478,30.000000,43.116516,56.883484,0.050000,0.000000,否,,是,信用得分43.12 < 50,高风险,信用得分=43.12，有效销项金额=1430221.00，毛利率=74.71%，有效经营月份=19，最大作废率=5.00%，最大负数率=0.00%，进销匹配差异=0.75，客户HHI=0.314，供应商HHI=0.980
E367,***电子商务有限公司,类D,1996948.940000,228432.410000,95092.806667,0.885609,198,23,0.079070,0.080000,0.046512,0.000000,25,3,0.752677,8,15,0.207909,0.865636,0.885609,6.897378,68.323931,66.325093,19.635491,39.658568,30.000000,38.897502,61.102498,0.080000,0.046512,否,,是,信用得分38.90 < 50,高风险,信用得分=38.90，有效销项金额=1996948.94，毛利率=88.56%，有效经营月份=25，最大作废率=8.00%，最大负数率=4.65%，进销匹配差异=0.89，客户HHI=0.208，供应商HHI=0.866
E368,***通信科技有限责任公司,类D,818690.090000,303201.970000,54579.339333,0.629650,22,83,0.312500,0.045977,0.031250,0.000000,24,5,1.914883,4,38,0.323461,0.265687,0.629650,20.437790,45.682174,49.293627,33.678043,36.610896,30.000000,36.304898,63.695102,0.312500,0.031250,否,,是,信用得分36.30 < 50；最大作废率31.25% > 25%,高风险,信用得分=36.30，有效销项金额=818690.09，毛利率=62.96%，有效经营月份=24，最大作废率=31.25%，最大负数率=3.12%，进销匹配差异=0.63，客户HHI=0.323，供应商HHI=0.266
E369,***网络技术有限公司,类C,1416940.030000,637106.370000,44279.375938,0.550365,200,152,0.065421,0.055901,0.009346,0.000000,36,1,0.775512,19,31,0.240411,0.115594,0.550365,24.848666,89.506780,79.807872,42.054203,58.194103,60.000000,58.476331,41.523669,0.065421,0.009346,否,,否,,中风险,信用得分=58.48，有效销项金额=1416940.03，毛利率=55.04%，有效经营月份=36，最大作废率=6.54%，最大负数率=0.93%，进销匹配差异=0.55，客户HHI=0.240，供应商HHI=0.116
E370,***设计服务部,类D,2021150.330000,800.140000,72183.940357,0.999604,470,3,0.056225,0.250000,0.018072,0.000000,28,1,0.780348,89,2,0.082863,0.551366,0.999604,0.590041,77.439611,44.796085,37.744725,38.284881,30.000000,37.383399,62.616601,0.250000,0.018072,否,,是,信用得分37.38 < 50,高风险,信用得分=37.38，有效销项金额=2021150.33，毛利率=99.96%，有效经营月份=28，最大作废率=25.00%，最大负数率=1.81%，进销匹配差异=1.00，客户HHI=0.083，供应商HHI=0.551
E371,***自动化科技有限公司,类D,1237223.200000,186151.180000,68734.622222,0.849541,26,80,0.187500,0.012346,0.000000,0.000000,24,4,1.310938,9,31,0.213263,0.122536,0.849541,8.592296,56.570311,58.883030,41.901056,39.821235,30.000000,39.563105,60.436895,0.187500,0.000000,否,,是,信用得分39.56 < 50,高风险,信用得分=39.56，有效销项金额=1237223.20，毛利率=84.95%，有效经营月份=24，最大作废率=18.75%，最大负数率=0.00%，进销匹配差异=0.85，客户HHI=0.213，供应商HHI=0.123
E372,***汽车维修有限责任公司,类C,2065282.130000,548783.330000,55818.435946,0.734282,536,323,0.085324,0.003086,0.035836,0.000000,38,0,0.494106,143,54,0.140009,0.092041,0.734282,15.004062,95.915193,69.829252,56.881700,57.313670,60.000000,57.767707,42.232293,0.085324,0.035836,否,,否,,中风险,信用得分=57.77，有效销项金额=2065282.13，毛利率=73.43%，有效经营月份=38，最大作废率=8.53%，最大负数率=3.58%，进销匹配差异=0.73，客户HHI=0.140，供应商HHI=0.092
E373,个体经营E373 ,类D,1320702.460000,19766080.820000,37734.356000,-13.966339,109,868,0.026786,0.014756,0.000000,0.002270,36,1,2.860040,18,105,0.299280,0.126473,13.966339,0.275343,72.500000,60.909478,42.714776,41.977928,30.000000,41.339160,58.660840,0.026786,0.002270,是,进销匹配差异13.97 > 4,否,,高风险,信用得分=41.34，有效销项金额=1320702.46，毛利率=-1396.63%，有效经营月份=36，最大作废率=2.68%，最大负数率=0.23%，进销匹配差异=13.97，客户HHI=0.299，供应商HHI=0.126
E374,***建材经营部,类D,1268347.170000,47130.240000,55145.529130,0.962841,204,3,0.180723,0.000000,0.000000,0.000000,23,1,1.030899,47,2,0.072504,0.977833,0.962841,2.362849,66.459733,57.849074,26.744466,37.134950,30.000000,36.693821,63.306179,0.180723,0.000000,否,,是,信用得分36.69 < 50,高风险,信用得分=36.69，有效销项金额=1268347.17，毛利率=96.28%，有效经营月份=23，最大作废率=18.07%，最大负数率=0.00%，进销匹配差异=0.96，客户HHI=0.073，供应商HHI=0.978
E375,***电器经营部,类C,985964.720000,528.300000,31805.313548,0.999464,357,2,0.053050,0.000000,0.000000,0.000000,31,0,0.682487,225,1,0.027964,1.000000,0.999464,0.208019,85.798786,75.082321,42.425731,48.767829,60.000000,50.467488,49.532512,0.053050,0.000000,否,,否,,中风险,信用得分=50.47，有效销项金额=985964.72，毛利率=99.95%，有效经营月份=31，最大作废率=5.31%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.028，供应商HHI=1.000
E376,***建筑装饰设计有限责任公司,类D,566469.260000,6353.540000,47205.771667,0.988784,45,3,0.150943,0.000000,0.000000,0.000000,14,4,1.339147,13,2,0.232750,0.847527,0.988784,0.763902,41.178508,61.564205,18.885751,29.691999,30.000000,30.594879,69.405121,0.150943,0.000000,否,,是,信用得分30.59 < 50,高风险,信用得分=30.59，有效销项金额=566469.26，毛利率=98.88%，有效经营月份=14，最大作废率=15.09%，最大负数率=0.00%，进销匹配差异=0.99，客户HHI=0.233，供应商HHI=0.848
E377,***文化传播有限公司,类D,779587.070000,245984.740000,33895.090000,0.684468,58,108,0.333333,0.018182,0.022989,0.000000,33,1,1.244802,25,29,0.101215,0.235277,0.684468,17.353843,78.488863,49.573536,43.079638,45.837680,30.000000,44.045545,55.954455,0.333333,0.022989,否,,是,信用得分44.05 < 50；最大作废率33.33% > 25%,高风险,信用得分=44.05，有效销项金额=779587.07，毛利率=68.45%，有效经营月份=33，最大作废率=33.33%，最大负数率=2.30%，进销匹配差异=0.68，客户HHI=0.101，供应商HHI=0.235
E378,***商贸有限公司,类D,877931.620000,1178656.780000,27435.363125,-0.342538,298,685,0.176796,0.010116,0.024862,0.005780,34,2,1.831102,72,60,0.124677,0.249806,0.342538,0.137483,69.345804,65.524918,46.872369,43.133399,30.000000,42.659235,57.340765,0.176796,0.024862,否,,是,信用得分42.66 < 50,高风险,信用得分=42.66，有效销项金额=877931.62，毛利率=-34.25%，有效经营月份=34，最大作废率=17.68%，最大负数率=2.49%，进销匹配差异=0.34，客户HHI=0.125，供应商HHI=0.250
E379,***药业有限公司,类C,2260264.930000,1294317.860000,72911.771935,0.427360,155,369,0.351464,0.041558,0.000000,0.007792,38,1,0.720255,49,93,0.342372,0.214678,0.427360,30.622926,90.274240,56.352367,40.506324,53.944794,60.000000,53.899936,46.100064,0.351464,0.007792,否,,是,最大作废率35.15% > 25%,中风险,信用得分=53.90，有效销项金额=2260264.93，毛利率=42.74%，有效经营月份=38，最大作废率=35.15%，最大负数率=0.78%，进销匹配差异=0.43，客户HHI=0.342，供应商HHI=0.215
E380,***建材有限公司,类D,1226591.110000,528.300000,81772.740667,0.999569,166,2,0.117021,0.000000,0.085106,0.000000,17,6,1.093011,6,2,0.894948,0.500000,0.999569,0.460520,44.097075,53.358601,9.759523,26.453980,30.000000,27.226100,72.773900,0.117021,0.085106,否,,是,信用得分27.23 < 50,高风险,信用得分=27.23，有效销项金额=1226591.11，毛利率=99.96%，有效经营月份=17，最大作废率=11.70%，最大负数率=8.51%，进销匹配差异=1.00，客户HHI=0.895，供应商HHI=0.500
E381,***通信网络工程有限公司,类D,1495993.290000,84704521.000000,106856.663571,-55.620923,80,1766,0.024390,0.031267,0.207317,0.002194,37,9,0.738216,14,195,0.175500,0.054181,55.620923,0.598651,70.024774,30.622600,52.298554,35.801150,30.000000,35.269978,64.730022,0.031267,0.207317,是,进销匹配差异55.62 > 4,否,,高风险,信用得分=35.27，有效销项金额=1495993.29，毛利率=-5562.09%，有效经营月份=37，最大作废率=3.13%，最大负数率=20.73%，进销匹配差异=55.62，客户HHI=0.175，供应商HHI=0.054
E382,***教育信息咨询有限公司***分公司,类D,516453.400000,699.240000,25822.670000,0.998646,88,2,0.000000,0.000000,0.000000,0.000000,21,2,0.554123,77,2,0.015447,0.529882,0.998646,0.126859,67.581627,82.523694,39.487235,45.461835,30.000000,45.076411,54.923589,0.000000,0.000000,否,,是,信用得分45.08 < 50,高风险,信用得分=45.08，有效销项金额=516453.40，毛利率=99.86%，有效经营月份=21，最大作废率=0.00%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.015，供应商HHI=0.530
E383,***通讯器材经营部,类D,812322.310000,227271.780000,54154.820667,0.720220,111,13,0.119048,0.000000,0.055556,0.000000,20,6,0.973848,10,7,0.759489,0.872832,0.720220,15.494494,50.252110,62.396155,1.795048,33.169424,30.000000,32.882094,67.117906,0.119048,0.055556,否,,是,信用得分32.88 < 50,高风险,信用得分=32.88，有效销项金额=812322.31，毛利率=72.02%，有效经营月份=20，最大作废率=11.90%，最大负数率=5.56%，进销匹配差异=0.72，客户HHI=0.759，供应商HHI=0.873
E384,个体经营E384 ,类D,2003973.710000,2536964.060000,250496.713750,-0.265967,27,236,0.156250,0.044534,0.000000,0.012146,35,11,0.714978,4,78,0.641724,0.079401,0.265967,4.218576,63.847531,71.648720,31.056767,41.350989,30.000000,40.947684,59.052316,0.156250,0.012146,否,,是,信用得分40.95 < 50,高风险,信用得分=40.95，有效销项金额=2003973.71，毛利率=-26.60%，有效经营月份=35，最大作废率=15.62%，最大负数率=1.21%，进销匹配差异=0.27，客户HHI=0.642，供应商HHI=0.079
E385,***装饰工程有限公司,类D,471838.440000,13660.670000,47183.844000,0.971048,12,29,0.571429,0.064516,0.035714,0.000000,19,4,0.784880,7,7,0.249339,0.279084,0.971048,1.710858,56.376671,42.649517,34.601825,32.190169,30.000000,32.285793,67.714207,0.571429,0.035714,是,最大作废率57.14% > 40%,否,,高风险,信用得分=32.29，有效销项金额=471838.44，毛利率=97.10%，有效经营月份=19，最大作废率=57.14%，最大负数率=3.57%，进销匹配差异=0.97，客户HHI=0.249，供应商HHI=0.279
E386,个体经营E386 ,类D,4145631.130000,183097.060000,318894.702308,0.955834,54,398,0.181818,0.007481,0.060606,0.000000,27,10,0.585408,6,113,0.387820,0.048474,0.955834,4.454102,56.147114,48.727455,41.737744,35.902422,30.000000,35.872361,64.127639,0.181818,0.060606,否,,是,信用得分35.87 < 50,高风险,信用得分=35.87，有效销项金额=4145631.13，毛利率=95.58%，有效经营月份=27，最大作废率=18.18%，最大负数率=6.06%，进销匹配差异=0.96，客户HHI=0.388，供应商HHI=0.048
E387,***农副产品经营部,类D,825146.780000,1258.420000,29469.527857,0.998475,86,3,0.085106,0.000000,0.000000,0.000000,28,1,0.061164,8,1,0.561922,1.000000,0.998475,0.217711,85.500000,70.611795,7.935000,40.680262,30.000000,39.394377,60.605623,0.085106,0.000000,否,,是,信用得分39.39 < 50,高风险,信用得分=39.39，有效销项金额=825146.78，毛利率=99.85%，有效经营月份=28，最大作废率=8.51%，最大负数率=0.00%，进销匹配差异=1.00，客户HHI=0.562，供应商HHI=1.000
E388,***商贸有限公司,类C,1031505.400000,93133.580000,29471.582857,0.909711,319,291,0.098870,0.003425,0.000000,0.003425,37,1,0.647647,84,56,0.084090,0.308681,0.909711,5.103808,91.282677,69.724551,47.086258,51.200201,60.000000,52.380877,47.619123,0.098870,0.003425,否,,否,,中风险,信用得分=52.38，有效销项金额=1031505.40，毛利率=90.97%，有效经营月份=37，最大作废率=9.89%，最大负数率=0.34%，进销匹配差异=0.91，客户HHI=0.084，供应商HHI=0.309
E389,***清洁服务有限公司,类D,461618.420000,2836.560000,41965.310909,0.993855,63,2,0.015625,0.000000,0.000000,0.000000,11,2,0.612558,2,2,0.985386,0.739564,0.993855,0.443069,51.770022,80.420034,1.937055,33.567846,30.000000,33.957191,66.042809,0.015625,0.000000,否,,是,信用得分33.96 < 50,高风险,信用得分=33.96，有效销项金额=461618.42，毛利率=99.39%，有效经营月份=11，最大作废率=1.56%，最大负数率=0.00%，进销匹配差异=0.99，客户HHI=0.985，供应商HHI=0.740
E390,***建筑工程有限公司,类D,794083.140000,6885.330000,158816.628000,0.991329,14,16,0.000000,0.000000,0.000000,0.000000,13,6,0.401672,1,14,1.000000,0.154993,0.991329,1.135180,47.698997,82.651739,20.987006,37.125639,30.000000,37.683930,62.316070,0.000000,0.000000,否,,是,信用得分37.68 < 50,高风险,信用得分=37.68，有效销项金额=794083.14，毛利率=99.13%，有效经营月份=13，最大作废率=0.00%，最大负数率=0.00%，进销匹配差异=0.99，客户HHI=1.000，供应商HHI=0.155
E391,***五金店,类C,1313751.000000,839.620000,34572.394737,0.999361,318,3,0.091429,0.000000,0.011429,0.000000,38,0,0.633066,102,2,0.055755,0.533392,0.999361,0.295644,93.985196,67.996899,40.230656,48.630348,60.000000,49.916306,50.083694,0.091429,0.011429,否,,是,信用得分49.92 < 50,高风险,信用得分=49.92，有效销项金额=1313751.00，毛利率=99.94%，有效经营月份=38，最大作废率=9.14%，最大负数率=1.14%，进销匹配差异=1.00，客户HHI=0.056，供应商HHI=0.533
